avg_perplexity is:	3.2879167993992175
it settled the matter and they pursued the accustomed circuit which brought them again after some time in a descent among hanging woods to the edge of the water in one of its narrowest parts	pp=3.8826562956441926
they crossed it by a simple bridge in character with the general air of the scene it was a spot less adorned than any they had yet visited and the valley here contracted into a glen allowed room only for the stream and a narrow walk amidst the rough coppicewood which bordered it	pp=3.95231222051299
her niece was therefore obliged to submit and they took their way towards the house on the opposite side of the river in the nearest direction but their progress was slow for mr	pp=3.6305360308161023
gardiner though seldom able to indulge the taste was very fond of fishing and was so much engaged in watching the occasional appearance of some trout in the water and talking to the man about them that he advanced but little	pp=3.6650972634690286
darcy approaching them and at no great distance	pp=2.3150228037061313
the walk being here less sheltered than on the other side allowed them to see him before they met	pp=3.650925704529659
elizabeth however astonished was at least more prepared for an interview than before and resolved to appear and to speak with calmness if he really intended to meet them	pp=3.7766022635567427
for a few moments indeed she felt that he would probably strike into some other path	pp=4.3207262204060255
this idea lasted while a turning in the walk concealed him from their view the turning past he was immediately before them	pp=3.204075351226442
her colour changed and she said no more mrs	pp=2.6740112583621105
gardiner was standing a little behind and on her pausing he asked her if she would do him the honour of introducing him to her friends	pp=3.540470117559489
what will be his surprise thought she when he knows who they are he takes them now for people of fashion	pp=3.3063421776586503
the introduction however was immediately made and as she named their relationship to herself she stole a sly look at him to see how he bore it and was not without the expectation of his decamping as fast as he could from such disgraceful companions	pp=4.185313276254231
that he was _surprised_ by the connexion was evident he sustained it however with fortitude and so far from going away turned back with them and entered into conversation with mr gardiner	pp=3.8331087223454006
elizabeth could not but be pleased could not but triumph	pp=3.6203413620969824
it was consoling that he should know she had some relations for whom there was no need to blush	pp=4.384274986817966
she listened most attentively to all that passed between them and gloried in every expression every sentence of her uncle which marked his intelligence his taste or his good manners	pp=3.6445242065653964
darcy invite him with the greatest civility to fish there as often as he chose while he continued in the neighbourhood offering at the same time to supply him with fishing tackle and pointing out those parts of the stream where there was usually most sport mrs	pp=4.290805760322184
gardiner who was walking arm in arm with elizabeth gave her a look expressive of her wonder	pp=3.461154081064813
elizabeth said nothing but it gratified her exceedingly the compliment must be all for herself	pp=3.058318304685286
her astonishment however was extreme and continually was she repeating why is he so altered	pp=3.086347370351023
