avg_perplexity is:	2.5956186862220143
thunderation keep the durned millingtary step we fall bishops boosebox	pp=2.6362873260000237
halt heave to rugger scrum in	pp=1.959512303897571
no touch kicking	pp=1.5873062219637517
wow my tootsies you hurt	pp=1.7284443912649965
most amazingly sorry  query	pp=1.4141844231456224
whos astanding this here do	pp=1.7363010273247579
proud possessor of damnall declare misery	pp=1.9998603350923123
bet to the ropes	pp=1.4141715179365477
me nantee saltee	pp=1.5873672952137279
not a red at me this week gone yours	pp=2.503664169303298
mead of our fathers for the _übermensch_ dittoh	pp=2.305187549013833
five number ones you sir ginger cordial	pp=2.1954508977638314
chase me the cabbys caudle	pp=1.7410752560734426
stimulate the caloric	pp=1.9999260340105927
winding of his ticker	pp=1.4142052383179846
stopped short never to go again when the old	pp=2.4288849639902885
absinthe for me savvy	pp=1.4142060348399157
_caramba_ have an eggnog or a prairie oyster enemy	pp=2.4807593809174437
avunculars got my timepiece ten to obligated awful	pp=2.34897244364527
dont mention it	pp=1.5720744380338079
got a pectoral trauma eh dix pos fact	pp=2.377465478252725
digs up near the mater	pp=1.9288674557045467
buckled he is	pp=1.5793188549404245
know his dona	pp=2.5197477468989646
yup sartin i do	pp=1.4122089443091257
full of a dure	pp=1.6817711156989288
see her in her dishybilly	pp=2.463972420985627
peels off a credit lovey lovekin	pp=1.9998625544516482
none of your lean kine not much	pp=2.769680453224577
pull down the blind love two ardilauns same here look slippery	pp=2.7343388850186825
if you fall dont wait to get up	pp=2.341952578382037
five seven nine	pp=1.5869670261974957
fine got a prime pair of mincepies no kid	pp=2.471931260308493
and her take me to rests and her anker of rum	pp=2.616753897780273
must be seen to be believed	pp=1.9645505047472207
your starving eyes and allbeplastered neck you stole my heart o gluepot sir	pp=2.8546268720764014
spud again the rheumatiz	pp=1.4142043688512034
all poppycock youll scuse me saying	pp=1.993018075025237
for the hoi polloi	pp=1.4141952426427895
i vear thee beest a gert vool well doc	pp=2.4829942838571677
back fro lapland	pp=1.5873711453149764
your corporosity sagaciating o k	pp=1.7383771283512222
hows the squaws and papooses	pp=1.6803028918718823
womanbody after going on the straw	pp=1.9260811179472728
stand and deliver password theres hair	pp=2.2429989260097853
ours the white death and the ruddy birth	pp=1.5686281862235527
hi spit in your own eye boss mummers wire	pp=2.7169824125773934
cribbed out of meredith	pp=1.4141941161020657
baddybad stephen lead astray goodygood malachi	pp=1.9996654931252278
roun wi the nappy	pp=1.4142043688512034
here jock braw hielentmans your barleybree	pp=1.9961271871809727
lang may your lum reek and your kailpot boil my tipple	pp=2.697235347337347
_merci_ heres to us hows that	pp=1.9827175621148532
leg before wicket	pp=1.587369433854832
dont stain my brandnew sitinems	pp=1.7410318337387192
gives a shake of peppe you there catch aholt	pp=2.663900477624381
caraway seed to carry away twig	pp=1.9981682812354171
shrieks of silence	pp=1.9991729690596618
every cove to his gentry mort venus pandemos	pp=2.360863390615707
_les petites femmes_	pp=1.5873672952137279
bold bad girl from the town of mullingar	pp=2.2583590817173316
tell her i was axing at her	pp=2.1777547549785465
hauding sara by the wame	pp=1.6692982585526628
on the road to malahide me	pp=2.2019695162449375
if she who seduced me had left but the name	pp=2.5701557571854554
what do you want for ninepence machree macruiskeen	pp=4.386267726824238
smutty moll for a mattress jig	pp=1.9669409597007108
and a pull all together	pp=1.731705039409841
_ex_  waiting guvnor most deciduously	pp=1.739787222131903
bet your boots on	pp=1.3960048992261607
stunned like seeing as how no shiners is acoming underconstumble	pp=2.6188534637530645
heve got the chink _ad lib_	pp=1.999920758771864
seed near free poun on un a spell ago a said war hisn	pp=2.836240919335285
us come right in on your invite see	pp=2.3277070468807897
out with the oof	pp=2.114680402462885
two bar and a wing	pp=1.7045362441545098
you larn that go off of they there frenchy bilks	pp=2.5867713474043708
wont wash here for nuts nohow	pp=1.9846108143466235
lil chile velly solly	pp=1.4141952426427895
ise de cutest colour coon down our side	pp=2.372211139922969
gawds teruth chawley	pp=1.5873672952137279
we are nae fou	pp=1.4141856007354272
were nae tha fou	pp=1.1246801379429656
in the speakeasy tight	pp=1.4138900653069206
i shee you shir	pp=1.4142060467290953
bantam two days teetee	pp=1.4141988603529279
bowsing nowt but claretwine	pp=1.414204368317088
garn have a glint do	pp=1.7383134348516749
gum im jiggered	pp=1.587383233084881
and been to barber he have	pp=1.9760302711678264
too full for words	pp=1.413264455697621
with a railway bloke	pp=1.414199564605882
how come you so	pp=1.4100507856386693
opera hed like	pp=1.5817989727269313
rows of cast	pp=1.4734890689811622
police some h<NUM>o for a gent fainted	pp=2.1610162799291883
look at bantams flowers gemini	pp=1.740804405690051
hes going to holler	pp=1.9999727780087613
the colleen bawn	pp=1.1696036728894659
my colleen bawn	pp=1.5873778279840278
o cheese it shut his blurry dutch oven with a firm hand	pp=2.77201673142343
had the winner today till i tipped him a dead cert	pp=2.69707985093582
the ruffin cly the nab of stephen hand as give me the jady coppaleen	pp=2.970000907819502
he strike a telegramboy paddock wire big bug bass to the depot	pp=2.7554474827422353
shove him a joey and grahamise	pp=1.941620300798923
mare on form hot order	pp=1.7400589480102227
guinea to a goosegog	pp=1.4142040321735823
tell a cram that gospeltrue criminal diversion	pp=2.1900921311752604
i think that yes sure thing	pp=1.9963706802566497
