avg_perplexity is:	1.6510589552417863
was not a man to be trusted	pp=1.9325589856944445
my poor mother is really ill and keeps her room	pp=1.4058366541798897
could she exert herself it would be better but this is not to be expected and as to my father i never in my life saw him so affected	pp=2.1754539093968446
poor kitty has anger for having concealed their attachment but as it was a matter of confidence one cannot wonder	pp=1.9389436403026439
i am truly glad dearest lizzy that you have been spared something of these distressing scenes but now as the first shock is over shall i own that i long for your return	pp=1.8254272037435075
i know my dear uncle and aunt so well that i am not afraid of requesting it though i have still something more to ask of the former	pp=2.0184805998085302
my father is going to london with colonel forster instantly to try to discover her	pp=1.6280987602937491
what he means to do i am sure i know not but his excessive distress will not allow him to pursue any measure in the best and safest way and colonel forster is obliged to be at brighton again tomorrow evening	pp=1.9347750524689358
in such an exigence my uncles advice and assistance would be every thing in the world he will immediately comprehend what i must feel and i rely upon his goodness	pp=1.7019411370918944
oh where where is my uncle	pp=1.265731666676858
cried elizabeth darting from her seat as she finished the letter in eagerness to follow him without losing a moment of the time so precious but as she reached the door it was opened by a servant and mr darcy appeared	pp=1.6633231546605038
her pale face and impetuous manner made him start and before he could recover himself enough to speak she in whose mind every idea was superseded by lydias situation hastily exclaimed i beg your pardon but i must leave you	pp=1.556276495731377
i must find mr	pp=1.122836012191659
gardiner this moment on business that cannot be delayed i have not an instant to lose	pp=1.6745805946377779
good god what is the matter	pp=1.4632433587558125
cried he with more feeling than politeness then recollecting himself i will not detain you a minute but let me or let the servant go after mr and mrs gardiner	pp=1.6416372583113263
elizabeth hesitated but her knees trembled under her and she felt how little would be gained by her attempting to pursue them	pp=1.5972117601944078
calling back the servant therefore she commissioned him though in so breathless an accent as made her almost unintelligible to fetch his master and mistress home instantly	pp=1.4436589998545115
