avg_perplexity is:	1.4410041807855742
an outlandish delegate sustained against both these views with such heat as almost carried conviction the theory of copulation between women and the males of brutes his authority being his own avouchment in support of fables such as that of the minotaur which the genius of the elegant latin poet has handed down to us in the pages of his metamorphoses	pp=1.559158612089877
the impression made by his words was immediate but shortlived	pp=1.350987496810505
it was effaced as easily as it had been evoked by an allocution from mr candidate mulligan in that vein of pleasantry which none better than he knew how to affect postulating as the supremest object of desire a nice clean old man	pp=1.527826222646424
contemporaneously a heated argument having arisen between mr delegate madden and mr candidate lynch regarding the juridical and theological dilemma created in the event of one siamese twin predeceasing the other the difficulty by mutual consent was referred to mr canvasser bloom for instant submittal to mr coadjutor deacon dedalus	pp=1.4249450957080727
hitherto silent whether the better to show by preternatural gravity that curious dignity of the garb with which he was invested or in obedience to an inward voice he delivered briefly and as some thought perfunctorily the ecclesiastical ordinance forbidding man to put asunder what god has joined	pp=1.5236863253705895
but malachias tale began to freeze them with horror	pp=1.316396053301474
he conjured up the scene before them	pp=1.3056653468686508
the secret panel beside the chimney slid back and in the recess appeared	pp=1.7844362409442702
haines which of us did not feel his flesh creep he had a portfolio full of celtic literature in one hand in the other a phial marked _poison_ surprise horror loathing were depicted on all faces while he eyed them with a ghostly grin	pp=1.757890055874173
i anticipated some such reception he began with an eldritch laugh for which it seems history is to blame	pp=1.3356193521759312
i am the murderer of samuel childs	pp=1.6785792783080213
and how i am punished the inferno has no terrors for me	pp=1.3026539186773087
this is the appearance is on me	pp=1.8907236579347455
tare and ages what way would i be resting at all he muttered thickly and i tramping dublin this while back with my share of songs and himself after me the like of a soulth or a bullawurrus	pp=1.5858737453399412
my hell and irelands is in this life	pp=1.4613214118551265
it is what i tried to obliterate my crime	pp=1.5493713040936101
distractions rookshooting the erse language he recited some laudanum he raised the phial to his lips camping out	pp=1.4134968581828347
in vain his spectre stalks me	pp=1.1176721967583307
dope is my only hope	pp=1.2045310104270341
ah destruction the black panther with a cry he suddenly vanished and the panel slid back	pp=1.4375068875177242
he was gone	pp=6.999508418897475
tears gushed from the eyes of the dissipated host	pp=1.5661852560284446
the seer raised his hand to heaven murmuring the vendetta of mananaun the sage repeated _lex talionis_	pp=1.4864449737026064
the sentimentalist is he who would enjoy without incurring the immense debtorship for a thing done	pp=1.280835618596085
malachias overcome by emotion ceased	pp=1.1145743771772558
the mystery was unveiled	pp=1.0745326879031545
haines was the third brother	pp=1.2911689542256017
his real name was childs	pp=1.3718572560098197
the black panther was himself the ghost of his own father	pp=1.7678978738754672
he drank drugs to obliterate	pp=1.1139374317050554
